Site,Day,Month,Year,SurveyDate,Classcode,Size,Amount,Lat,Lon,Depth_ft,Temp10m
Scorpion Anchorage,1,11,2011,1-Nov-11,purple urchin,7,2,34.048515,-119.552299,30,14
Scorpion Anchorage,1,11,2011,1-Nov-11,red urchin,3,2,34.048515,-119.552299,30,14
Scorpion Anchorage,1,11,2011,1-Nov-11,red urchin,4,4,34.048515,-119.552299,30,14
Scorpion Anchorage,1,11,2011,1-Nov-11,red urchin,5,18,34.048515,-119.552299,30,14
Scorpion Anchorage,1,11,2011,1-Nov-11,red urchin,6,20,34.048515,-119.552299,30,14
Scorpion Anchorage,1,11,2011,1-Nov-11,red urchin,7,27,34.048515,-119.552299,30,14
Scorpion Anchorage,1,11,2011,1-Nov-11,red urchin,8,26,34.048515,-119.552299,30,14
Scorpion Anchorage,1,11,2011,1-Nov-11,red urchin,9,23,34.048515,-119.552299,30,14
Scorpion Anchorage,1,11,2011,1-Nov-11,red urchin,10,7,34.048515,-119.552299,30,14
Scorpion Anchorage,1,11,2011,1-Nov-11,red urchin,11,6,34.048515,-119.552299,30,14
Scorpion Anchorage,22,10,2013,22-Oct-13,purple urchin,2,3,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,purple urchin,3,43,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,purple urchin,4,35,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,purple urchin,5,20,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,purple urchin,6,2,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,red urchin,3,7,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,red urchin,4,27,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,red urchin,5,33,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,red urchin,6,18,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,red urchin,7,12,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,red urchin,8,2,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,red urchin,9,1,34.048515,-119.552299,27,17
Scorpion Anchorage,22,10,2013,22-Oct-13,red urchin,10,1,34.048515,-119.552299,27,17
Scorpion Anchorage,3,9,2015,3-Sep-15,purple urchin,2,3,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,purple urchin,3,20,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,purple urchin,4,70,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,purple urchin,5,54,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,purple urchin,6,16,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,purple urchin,7,4,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,purple urchin,8,1,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,red urchin,2,2,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,red urchin,3,4,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,red urchin,4,10,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,red urchin,5,22,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,red urchin,6,48,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,red urchin,7,38,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,red urchin,8,29,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,red urchin,9,21,34.048515,-119.552299,17,18
Scorpion Anchorage,3,9,2015,3-Sep-15,red urchin,10,5,34.048515,-119.552299,17,18
Scorpion Anchorage,1,9,2016,1-Sep-16,purple urchin,3,10,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,purple urchin,4,30,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,purple urchin,5,32,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,purple urchin,6,10,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,purple urchin,7,4,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,purple urchin,10,1,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,red urchin,2,1,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,red urchin,3,1,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,red urchin,4,1,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,red urchin,5,7,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,red urchin,6,8,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,red urchin,7,6,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,red urchin,8,8,34.048515,-119.552299,25,14
Scorpion Anchorage,1,9,2016,1-Sep-16,red urchin,9,11,34.048515,-119.552299,25,14
Seal Rock North Crescent Bay,8,8,2009,8-Aug-09,purple urchin,3,2,33.545547,-117.803696,21,19
Seal Rock North Crescent Bay,8,8,2009,8-Aug-09,purple urchin,4,43,33.545547,-117.803696,21,19
Seal Rock North Crescent Bay,8,8,2009,8-Aug-09,purple urchin,5,28,33.545547,-117.803696,21,19
Seal Rock North Crescent Bay,8,8,2009,8-Aug-09,purple urchin,6,5,33.545547,-117.803696,21,19
Seal Rock North Crescent Bay,8,8,2009,8-Aug-09,red urchin,5,2,33.545547,-117.803696,21,19
Seal Rock North Crescent Bay,8,8,2009,8-Aug-09,red urchin,6,8,33.545547,-117.803696,21,19
Seal Rock North Crescent Bay,8,8,2009,8-Aug-09,red urchin,7,24,33.545547,-117.803696,21,19
Seal Rock North Crescent Bay,8,8,2009,8-Aug-09,red urchin,8,15,33.545547,-117.803696,21,19
Seal Rock North Crescent Bay,8,8,2009,8-Aug-09,red urchin,9,9,33.545547,-117.803696,21,19
Seal Rock North Crescent Bay,8,8,2009,8-Aug-09,red urchin,10,2,33.545547,-117.803696,21,19
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,purple urchin,2,20,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,purple urchin,3,54,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,purple urchin,4,25,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,purple urchin,5,1,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,red urchin,4,3,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,red urchin,5,9,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,red urchin,6,21,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,red urchin,7,56,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,red urchin,8,48,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,red urchin,9,12,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,red urchin,10,4,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,15,8,2010,15-Aug-10,red urchin,11,1,33.545547,-117.803696,20,12
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,purple urchin,2,31,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,purple urchin,3,53,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,purple urchin,4,17,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,purple urchin,5,6,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,red urchin,3,3,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,red urchin,4,8,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,red urchin,5,8,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,red urchin,6,21,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,red urchin,7,22,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,red urchin,8,27,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,red urchin,9,11,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,24,9,2011,24-Sep-11,red urchin,10,6,33.545547,-117.803696,21,17.2
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,purple urchin,2,11,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,purple urchin,3,37,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,purple urchin,4,32,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,purple urchin,5,15,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,purple urchin,6,11,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,purple urchin,7,1,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,red urchin,3,2,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,red urchin,4,7,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,red urchin,5,11,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,red urchin,6,8,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,red urchin,7,20,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,red urchin,8,23,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,red urchin,9,13,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,red urchin,10,8,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,red urchin,11,2,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,red urchin,12,2,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,25,8,2012,25-Aug-12,red urchin,14,1,33.545547,-117.803696,22.5,21
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,purple urchin,3,16,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,purple urchin,4,76,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,purple urchin,5,46,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,purple urchin,6,23,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,purple urchin,7,5,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,red urchin,4,5,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,red urchin,5,11,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,red urchin,6,9,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,red urchin,7,18,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,red urchin,8,28,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,red urchin,9,27,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,red urchin,10,21,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,red urchin,11,11,33.545547,-117.803696,27.5,17
Seal Rock North Crescent Bay,7,9,2013,7-Sep-13,red urchin,12,3,33.545547,-117.803696,27.5,17
South Grestle,17,9,2017,17-Sep-17,red urchin,3,1,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,4,1,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,5,5,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,6,3,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,7,10,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,8,28,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,9,13,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,10,9,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,11,5,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,12,9,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,13,10,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,14,7,38.564899,-123.329002,30,12
South Grestle,17,9,2017,17-Sep-17,red urchin,15,1,38.564899,-123.329002,30,12
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,purple urchin,3,7,38.540298,-123.288803,,10
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,purple urchin,4,38,38.540298,-123.288803,,10
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,purple urchin,5,35,38.540298,-123.288803,,10
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,purple urchin,6,22,38.540298,-123.288803,,10
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,purple urchin,7,2,38.540298,-123.288803,,10
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,purple urchin,8,2,38.540298,-123.288803,,10
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,red urchin,5,4,38.540298,-123.288803,,10
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,red urchin,6,1,38.540298,-123.288803,,10
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,red urchin,7,4,38.540298,-123.288803,,10
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,red urchin,8,14,38.540298,-123.288803,,10
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,red urchin,9,15,38.540298,-123.288803,,10
Stillwater Cove Sonoma,6,8,2016,6-Aug-16,red urchin,10,2,38.540298,-123.288803,,10
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,purple urchin,2,2,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,purple urchin,3,6,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,purple urchin,4,17,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,purple urchin,5,36,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,purple urchin,6,56,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,purple urchin,7,24,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,purple urchin,8,18,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,purple urchin,9,2,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,red urchin,3,4,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,red urchin,4,4,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,red urchin,5,15,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,red urchin,6,15,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,red urchin,7,14,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,red urchin,8,19,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,red urchin,9,19,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,red urchin,10,19,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,red urchin,11,22,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,red urchin,12,13,38.540298,-123.288803,,10.8
Stillwater Cove Sonoma,29,7,2017,29-Jul-17,red urchin,13,1,38.540298,-123.288803,,10.8
Tyler Bight,11,9,2007,11-Sep-07,red urchin,2,3,34.027367,-120.414017,,12
Tyler Bight,11,9,2007,11-Sep-07,red urchin,3,3,34.027367,-120.414017,,12
Tyler Bight,11,9,2007,11-Sep-07,red urchin,4,4,34.027367,-120.414017,,12
Tyler Bight,11,9,2007,11-Sep-07,red urchin,5,7,34.027367,-120.414017,,12
Tyler Bight,11,9,2007,11-Sep-07,red urchin,6,7,34.027367,-120.414017,,12
Tyler Bight,11,9,2007,11-Sep-07,red urchin,7,10,34.027367,-120.414017,,12
Tyler Bight,11,9,2007,11-Sep-07,red urchin,8,16,34.027367,-120.414017,,12
Tyler Bight,11,9,2007,11-Sep-07,red urchin,9,16,34.027367,-120.414017,,12
Tyler Bight,11,9,2007,11-Sep-07,red urchin,10,29,34.027367,-120.414017,,12
Tyler Bight,11,9,2007,11-Sep-07,red urchin,11,7,34.027367,-120.414017,,12
Tyler Bight,11,9,2007,11-Sep-07,red urchin,12,3,34.027367,-120.414017,,12
Van Damme,6,10,2007,6-Oct-07,red urchin,3,1,39.271915,-123.795914,,10
Van Damme,6,10,2007,6-Oct-07,red urchin,4,1,39.271915,-123.795914,,10
Van Damme,6,10,2007,6-Oct-07,red urchin,5,3,39.271915,-123.795914,,10
Van Damme,6,10,2007,6-Oct-07,red urchin,6,1,39.271915,-123.795914,,10
Van Damme,6,10,2007,6-Oct-07,red urchin,7,5,39.271915,-123.795914,,10
Van Damme,6,10,2007,6-Oct-07,red urchin,8,5,39.271915,-123.795914,,10
Van Damme,6,10,2007,6-Oct-07,red urchin,9,7,39.271915,-123.795914,,10
Van Damme,6,10,2007,6-Oct-07,red urchin,10,4,39.271915,-123.795914,,10
Van Damme,6,10,2007,6-Oct-07,red urchin,11,12,39.271915,-123.795914,,10
Van Damme,6,10,2007,6-Oct-07,red urchin,12,3,39.271915,-123.795914,,10
Van Damme,6,10,2007,6-Oct-07,red urchin,13,1,39.271915,-123.795914,,10
Van Damme,19,5,2010,19-May-10,purple urchin,3,4,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,purple urchin,4,11,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,purple urchin,5,17,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,purple urchin,6,25,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,purple urchin,7,25,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,purple urchin,8,15,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,purple urchin,9,5,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,red urchin,6,1,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,red urchin,7,24,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,red urchin,8,40,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,red urchin,9,10,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,red urchin,10,21,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,red urchin,11,4,39.271915,-123.795914,,9
Van Damme,19,5,2010,19-May-10,red urchin,12,1,39.271915,-123.795914,,9
Van Damme,19,5,2011,19-May-11,purple urchin,2,1,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,purple urchin,3,1,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,purple urchin,6,1,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,red urchin,2,10,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,red urchin,3,12,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,red urchin,4,11,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,red urchin,5,7,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,red urchin,7,2,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,red urchin,8,11,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,red urchin,9,21,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,red urchin,10,36,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,red urchin,11,17,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,red urchin,12,5,39.271915,-123.795914,17.5,10
Van Damme,19,5,2011,19-May-11,red urchin,13,1,39.271915,-123.795914,17.5,10
White Point,27,9,2008,27-Sep-08,purple urchin,2,5,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,purple urchin,3,39,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,purple urchin,4,62,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,purple urchin,5,18,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,purple urchin,6,3,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,purple urchin,7,1,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,red urchin,5,13,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,red urchin,6,28,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,red urchin,7,23,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,red urchin,8,28,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,red urchin,9,15,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,red urchin,10,1,33.713509,-118.3181,25,14
White Point,27,9,2008,27-Sep-08,red urchin,11,2,33.713509,-118.3181,25,14
White Point,27,9,2009,27-Sep-09,purple urchin,2,2,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,purple urchin,3,10,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,purple urchin,4,44,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,purple urchin,5,45,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,purple urchin,6,21,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,purple urchin,7,1,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,red urchin,3,1,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,red urchin,4,1,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,red urchin,5,9,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,red urchin,6,16,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,red urchin,7,30,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,red urchin,8,30,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,red urchin,9,31,33.713509,-118.3181,25,17
White Point,27,9,2009,27-Sep-09,red urchin,10,12,33.713509,-118.3181,25,17
White Point,9,7,2011,9-Jul-11,purple urchin,1,1,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,purple urchin,2,14,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,purple urchin,3,41,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,purple urchin,4,79,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,purple urchin,5,52,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,purple urchin,6,26,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,purple urchin,7,1,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,purple urchin,9,5,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,4,4,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,5,8,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,6,18,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,7,43,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,8,44,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,9,30,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,10,10,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,11,7,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,12,4,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,13,7,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,14,3,33.713509,-118.3181,,16
White Point,9,7,2011,9-Jul-11,red urchin,15,1,33.713509,-118.3181,,16
White Point,12,9,2012,12-Sep-12,purple urchin,2,2,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,purple urchin,3,5,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,purple urchin,4,30,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,purple urchin,5,42,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,purple urchin,6,31,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,purple urchin,7,1,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,red urchin,4,1,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,red urchin,5,1,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,red urchin,6,3,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,red urchin,7,19,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,red urchin,8,36,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,red urchin,9,52,33.713509,-118.3181,30,17
White Point,12,9,2012,12-Sep-12,red urchin,10,18,33.713509,-118.3181,30,17
White Point,30,9,2013,30-Sep-13,purple urchin,3,11,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,purple urchin,4,32,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,purple urchin,5,50,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,purple urchin,6,23,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,purple urchin,7,5,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,red urchin,3,1,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,red urchin,4,1,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,red urchin,5,6,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,red urchin,6,6,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,red urchin,7,23,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,red urchin,8,28,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,red urchin,9,34,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,red urchin,10,10,33.713509,-118.3181,24,15
White Point,30,9,2013,30-Sep-13,red urchin,11,3,33.713509,-118.3181,24,15
